"","city","dependent","industry","employer_name","median_wage","lat","lon"
"102","Atlanta","N","index23","BEAZER GENERAL SERVICES INC",120000,33.748315,-84.391109
"103","Atlanta","N","index23","ENERTOUCH INC",1e+05,33.748315,-84.391109
"104","Atlanta","N","index23","MASTEC SERVICES COMPANY INC",1e+05,33.748315,-84.391109
"105","Atlanta","N","index23","M. A. MORTENSON COMPANY",88400,33.748315,-84.391109
"106","Atlanta","N","index31","SANFORD L.P.",310000,33.748315,-84.391109
"107","Atlanta","N","index31","NEWELL RUBBERMAID DISTRIBUTION LLC",250000,33.748315,-84.391109
"108","Atlanta","N","index31","GENERAL ELECTRIC COMPANY",190600,33.748315,-84.391109
"109","Atlanta","N","index31","HEINEKEN USA INC",163090,33.748315,-84.391109
"110","Atlanta","N","index31","RHEEM MANUFACTURING COMPANY",135000,33.748315,-84.391109
"111","Atlanta","N","index42","CHARTA GLOBAL INC",264000,33.748315,-84.391109
"112","Atlanta","N","index42","SAMSUNG ELECTRONICS AMERICA INC",128851,33.748315,-84.391109
"113","Atlanta","N","index42","GENUINE PARTS COMPANY",112500,33.748315,-84.391109
"114","Atlanta","N","index42","INTERFACE AMERICAS INC",111488,33.748315,-84.391109
"115","Atlanta","N","index42","AUTOTRADER.COM INC",101061,33.748315,-84.391109
"116","Atlanta","N","index44","AMAZON WEB SERVICES INC",141250,33.748315,-84.391109
"117","Atlanta","N","index44","HOME DEPOT USA INC",105000,33.748315,-84.391109
"118","Atlanta","N","index44","AUTOTRADER.COM INC",97916,33.748315,-84.391109
"119","Atlanta","N","index44","SPANX INC",79100,33.748315,-84.391109
"120","Atlanta","N","index44","THE WILLIAM CARTER COMPANY INC",75000,33.748315,-84.391109
"121","Atlanta","N","index48","DELTA AIR LINES INC",138132,33.748315,-84.391109
"122","Atlanta","N","index48","AMERICOLD",95000,33.748315,-84.391109
"123","Atlanta","N","index48","AAR AIRCRAFT SERVICES INC D/B/A AAR AIRCRAFT SERVICES - INDIANAPOLIS",75637.96,33.748315,-84.391109
"124","Atlanta","N","index48","R&L CARRIERS SHARED SERVICES LLC",74110,33.748315,-84.391109
"125","Atlanta","N","index48","AFS L.L.C",65000,33.748315,-84.391109
"126","Atlanta","N","index48","AFS LOGISTICS LLC",65000,33.748315,-84.391109
"127","Atlanta","N","index51","GREENWAY HEALTH LLC",240000,33.748315,-84.391109
"128","Atlanta","N","index51","TURNER BROADCASTING SYSTEM LATIN AMERICA INC",164500,33.748315,-84.391109
"129","Atlanta","N","index51","HORTONWORKS INC",145000,33.748315,-84.391109
"130","Atlanta","N","index51","ATLANTIC TELE-NETWORK INC",135000,33.748315,-84.391109
"131","Atlanta","N","index51","NOKIA SOLUTIONS&NETWORKS US LLC",134070,33.748315,-84.391109
"132","Atlanta","N","index52","TWO SIGMA INVESTMENTS LP",181000,33.748315,-84.391109
"133","Atlanta","N","index52","FEDERAL RESERVE BANK OF ATLANTA",160000,33.748315,-84.391109
"134","Atlanta","N","index52","VOYA SERVICES COMPANY",150000,33.748315,-84.391109
"135","Atlanta","N","index52","EARNEST PARTNERS LLC",140346.92,33.748315,-84.391109
"136","Atlanta","N","index52","MILLIMAN INC",140100,33.748315,-84.391109
"137","Atlanta","N","index53","ALTISOURCE SOLUTIONS INC",112500,33.748315,-84.391109
"138","Atlanta","N","index53","PALMERHOUSE PROPERTIES LLC",70000,33.748315,-84.391109
"139","Atlanta","N","index53","SUNSHINE PROPERTY MANAGEMENT GROUP LLC",64000,33.748315,-84.391109
"140","Atlanta","N","index53","RESIDENTIAL CAPITAL MANAGEMENT LLC",60000,33.748315,-84.391109
"141","Atlanta","N","index53","SPRING 11 LLC",52000,33.748315,-84.391109
"142","Atlanta","N","index54","AXIOMA INC",175000,33.748315,-84.391109
"143","Atlanta","N","index54","MORRIS MANNING&MARTIN LLP",170000,33.748315,-84.391109
"144","Atlanta","N","index54","J. WALTER THOMPSON U.S.A. LLC",165000,33.748315,-84.391109
"145","Atlanta","N","index54","KURT SALMON US INC",162500,33.748315,-84.391109
"146","Atlanta","N","index54","ALIUS CORP",160000,33.748315,-84.391109
"147","Atlanta","N","index54","BBDO ATLANTA INC",160000,33.748315,-84.391109
"148","Atlanta","N","index54","RETAIL MANAGEMENT SERVICS CORP",160000,33.748315,-84.391109
"149","Atlanta","N","index54","THE HACKETT GROUP INC",160000,33.748315,-84.391109
"150","Atlanta","N","index55","JPMORGAN CHASE&CO.",160000,33.748315,-84.391109
"151","Atlanta","N","index55","RAILCAR MANAGEMENT LLC",127000,33.748315,-84.391109
"152","Atlanta","N","index55","RHEEM MANUFACTURING COMPANY",120000,33.748315,-84.391109
"153","Atlanta","N","index55","COX ENTERPRISES INC",57325,33.748315,-84.391109
"154","Atlanta","N","index56","R&STAD PROFESSIONALS US L.P.",158579,33.748315,-84.391109
"155","Atlanta","N","index56","THOMPSON TECHNOLOGIES INC",126880,33.748315,-84.391109
"156","Atlanta","N","index56","TAV HOLDINGS INC",120000,33.748315,-84.391109
"157","Atlanta","N","index56","THE BAER GROUP LLC",115000,33.748315,-84.391109
"158","Atlanta","N","index56","THE INTERSECT GROUP LLC",107973,33.748315,-84.391109
"159","Atlanta","N","index61","MOREHOUSE SCHOOL OF MEDICINE",148000,33.748315,-84.391109
"160","Atlanta","N","index61","MERCER UNIVERSITY",120000,33.748315,-84.391109
"161","Atlanta","N","index61","GEORGIA STATE UNIVERSITY",67995.5,33.748315,-84.391109
"162","Atlanta","N","index61","BOARD OF EDUCATION CITY OF ATLANTA",63950,33.748315,-84.391109
"163","Atlanta","N","index61","CLARK ATLANTA UNIVERSITY",63000,33.748315,-84.391109
"164","Atlanta","N","index61","SPELMAN COLLEGE",63000,33.748315,-84.391109
"165","Atlanta","N","index62","ATLANTA KNEE&SHOULDER CLINIC P.C.",350000,33.748315,-84.391109
"166","Atlanta","N","index62","GRADY HEALTH SYSTEM",115003,33.748315,-84.391109
"167","Atlanta","N","index62","ACCESS CLINICAL PARTNERS LLC",93371,33.748315,-84.391109
"168","Atlanta","N","index62","KINDRED HEALTHCARE INC",92664,33.748315,-84.391109
"169","Atlanta","N","index62","PIEDMONT HEALTHCARE CORPORATION",90707.83,33.748315,-84.391109
"170","Atlanta","N","index71","WAHOO FITNESS L.L.C.",85000,33.748315,-84.391109
"171","Atlanta","N","index71","BLAST IT INC",62500,33.748315,-84.391109
"172","Atlanta","N","index71","COCHON 555 LLC",52478,33.748315,-84.391109
"173","Atlanta","N","index72","HOSPITALITY VENTURES MANAGEMENT GROUP",109238.06,33.748315,-84.391109
"174","Atlanta","N","index72","SIX CONTINENTS HOTELS INC",70183.5,33.748315,-84.391109
"175","Atlanta","N","index72","STARWOOD HOTELS&RESORTS WORLDWIDE INC",69360,33.748315,-84.391109
"176","Atlanta","N","index72","WZ INTERNATIONAL CORP",60000,33.748315,-84.391109
"177","Atlanta","N","index72","COMPASS GROUP USA INC",58000,33.748315,-84.391109
"178","Atlanta","N","index81","AMERICAN CANCER SOCIETY INC",88400,33.748315,-84.391109
"179","Atlanta","N","index81","COOPERATIVE FOR ASSISTANCE&RELIEF EVERYWHERE INC",72185.01,33.748315,-84.391109
"180","Atlanta","N","index81","GENERAL BOARD OF GLOBAL MINISTRIES",66941,33.748315,-84.391109
"181","Atlanta","N","index81","WORLD 50 INC",50000,33.748315,-84.391109
"182","Atlanta","N","index81","HAIR IMAGESINC",42245,33.748315,-84.391109
"183","Atlanta","N","index92","CITY OF ATLANTA",80000,33.748315,-84.391109
"184","Atlanta","N","index92","RUBICON GLOBAL HOLDINGS LLC",80000,33.748315,-84.391109
"185","Atlanta","N","index92","IHRC INCRPORATED",73341,33.748315,-84.391109
"186","Atlanta","N","index92","EAGLE MEDICAL SERVICES LLC",65998,33.748315,-84.391109
"187","Atlanta","N","index92","GEORGIA DEPARTMENT OF PUBLIC HEALTH",59293,33.748315,-84.391109
"188","Austin","N","index21","STATOIL GULF SERVICES LLC",145715,30.267605,-97.742984
"189","Austin","N","index21","DRILLING INFO INC",88749.94,30.267605,-97.742984
"190","Austin","N","index21","DRILLINGINFO INC",87500,30.267605,-97.742984
"191","Austin","N","index22","EC&R SERVICES LLC",99493.5,30.267605,-97.742984
"192","Austin","N","index22","ELECTRIC RELIABILITY COUNCIL OF TEXAS INC",85000,30.267605,-97.742984
"193","Austin","N","index23","FOOTYBOOTS LLC",125000,30.267605,-97.742984
"194","Austin","N","index23","MCCARTHY BUILDING COMPANIES INC",97850,30.267605,-97.742984
"195","Austin","N","index23","PELOTON L& SOLUTIONS INC",91200,30.267605,-97.742984
"196","Austin","N","index23","CHINA COMMUNICATIONS CONSTRUCTION (USA) INC",80000,30.267605,-97.742984
"197","Austin","N","index23","TIDY ENTERPRISE INC",70500,30.267605,-97.742984
"198","Austin","N","index31","MICRON TECHNOLOGY INC",150000,30.267605,-97.742984
"199","Austin","N","index31","RF CODE INC",144000,30.267605,-97.742984
"200","Austin","N","index31","RED",140582.78,30.267605,-97.742984
"201","Austin","N","index31","NITERO INC",140000,30.267605,-97.742984
"202","Austin","N","index31","GLOBALFOUNDRIES U.S. 2 LLC.",136045,30.267605,-97.742984
"203","Austin","N","index42","MICRON SEMICONDUCTOR PRODUCTS INC",2e+05,30.267605,-97.742984
"204","Austin","N","index42","DELL SOFTWARE INC",165111.71,30.267605,-97.742984
"205","Austin","N","index42","RICHTEK USA INC",143146,30.267605,-97.742984
"206","Austin","N","index42","DELL PRODUCTS LP",120148,30.267605,-97.742984
"207","Austin","N","index42","VAUTO INC",115440,30.267605,-97.742984
"208","Austin","N","index44","INTERACTIVE LIFE FORMS LLC",160000,30.267605,-97.742984
"209","Austin","N","index44","STAPLES INC",150000,30.267605,-97.742984
"210","Austin","N","index44","AMAZON WEB SERVICES INC",144400,30.267605,-97.742984
"211","Austin","N","index44","AMAZON CORPORATE LLC",122450,30.267605,-97.742984
"212","Austin","N","index44","ABERCROMBIE&FITCH MANAGEMENT CO.",115440,30.267605,-97.742984
"213","Austin","N","index48","MOOVEL NORTH AMERICA LLC",1e+05,30.267605,-97.742984
"214","Austin","N","index48","RIDESCOUT LLC",1e+05,30.267605,-97.742984
"215","Austin","N","index48","NEWGISTICS INC",84000,30.267605,-97.742984
"216","Austin","N","index48","UNION PACIFIC RAILROAD",76692,30.267605,-97.742984
"217","Austin","N","index48","SONO SHIPPING LLC",62000,30.267605,-97.742984
"218","Austin","N","index51","MAXIMUM PLAY INC",150000,30.267605,-97.742984
"219","Austin","N","index51","MESSAGE.IO INC",144000,30.267605,-97.742984
"220","Austin","N","index51","MICROSOFT CORPORATION",143281,30.267605,-97.742984
"221","Austin","N","index51","BIGCOMMERCE INC",135000,30.267605,-97.742984
"222","Austin","N","index51","WAYBLAZER",120000,30.267605,-97.742984
"223","Austin","N","index52","AFT ANALYTICS LLC",150000,30.267605,-97.742984
"224","Austin","N","index52","WORLD FIRST USA INC",130000,30.267605,-97.742984
"225","Austin","N","index52","PAYPAL INC",126690,30.267605,-97.742984
"226","Austin","N","index52","ALLIANCEBERNSTEIN L.P.",120000,30.267605,-97.742984
"227","Austin","N","index52","JFL CAPITAL MANAGEMENT LLC",120000,30.267605,-97.742984
"228","Austin","N","index53","THE ROCKBRIDGE GROUP LLC",160000,30.267605,-97.742984
"229","Austin","N","index53","SUNNY INVESTMENTS LP",113880,30.267605,-97.742984
"230","Austin","N","index53","KELLER WILLIAMS REALTY INC",75000,30.267605,-97.742984
"231","Austin","N","index53","CONCIERGE AUCTIONS LLC",60000,30.267605,-97.742984
"232","Austin","N","index53","WORLD CLASS CAPITAL GROUP LLC",52000,30.267605,-97.742984
"233","Austin","N","index54","UMBEL CORP",210000,30.267605,-97.742984
"234","Austin","N","index54","BAKER BOTTS LLP",160000,30.267605,-97.742984
"235","Austin","N","index54","BROADWAY TECHNOLOGY LLC",160000,30.267605,-97.742984
"236","Austin","N","index54","EDGILE LLC",155000,30.267605,-97.742984
"237","Austin","N","index54","BUZZ POINTS INC",150000,30.267605,-97.742984
"238","Austin","N","index54","PERK.COM INC",150000,30.267605,-97.742984
"239","Austin","N","index54","VENUS ACQUISITION SUB INC",150000,30.267605,-97.742984
"240","Austin","N","index55","TRAILSTONE MANAGEMENT CORP.",115000,30.267605,-97.742984
"241","Austin","N","index55","RBS CITIZENS FINANCIAL GROUP INC",68058,30.267605,-97.742984
"242","Austin","N","index55","REGISTERED AGENT SOLUTIONS INC",60000,30.267605,-97.742984
"243","Austin","N","index55","LOAN SCIENCE LLC",54000,30.267605,-97.742984
"244","Austin","N","index56","SLG MILLENNIUM GROUP LLC",120000,30.267605,-97.742984
"245","Austin","N","index56","AMAZING.COM",110000,30.267605,-97.742984
"246","Austin","N","index56","TRINET HR CORPORATION",110000,30.267605,-97.742984
"247","Austin","N","index56","LAWNSTARTER INC",1e+05,30.267605,-97.742984
"248","Austin","N","index56","VYOPTA INCRPORATED",70000,30.267605,-97.742984
"249","Austin","N","index61","THE UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER",6e+05,30.267605,-97.742984
"250","Austin","N","index61","TIY ACADEMY LLC",115000,30.267605,-97.742984
"251","Austin","N","index61","360TRAINING.COM INC",95000,30.267605,-97.742984
"252","Austin","N","index61","ALLIANCE ABROAD GROUP",87173,30.267605,-97.742984
"253","Austin","N","index61","UNIVERSITY OF TEXAS SYSTEM",78000,30.267605,-97.742984
"254","Austin","N","index62","AUSTIN EPILEPSY CARE CENTER",180357,30.267605,-97.742984
"255","Austin","N","index62","CASTLE DENTAL ASSOCIATES OF TEXAS P.C.",122117,30.267605,-97.742984
"256","Austin","N","index62","KING SMILES II P.A.",122117,30.267605,-97.742984
"257","Austin","N","index62","COVENANT MANAGEMENT SYSTEMS LP",88005,30.267605,-97.742984
"258","Austin","N","index62","AMERICAN RETIREMENT CORPORATION",85000,30.267605,-97.742984
"259","Austin","N","index71","SKYGROUP INVESTMENTS LLC D/B/A IFLY AUSTIN INDOOR SKY DIVING",88421,30.267605,-97.742984
"260","Austin","N","index71","SKYVENTURE MANAGEMENT LLC",88421,30.267605,-97.742984
"261","Austin","N","index71","&Y R. INC",84000,30.267605,-97.742984
"262","Austin","N","index71","STARS FANTASY SPORTS SUBCO LLC (FORMELY KNOWN AS RUCKUS GAMING, LLC)",76294,30.267605,-97.742984
"263","Austin","N","index71","ROOSTER TEETH PRODUCTIONS LLC",41600,30.267605,-97.742984
"264","Austin","N","index72","STARWOOD HOTELS&RESORTS WORLDWIDE INC",106365,30.267605,-97.742984
"265","Austin","N","index72","MOTEL 2 STAY LP",52936,30.267605,-97.742984
"266","Austin","N","index72","TEXAS VILLAGE AUSTIN LTD.",42500,30.267605,-97.742984
"267","Austin","N","index72","SANCHEZ MEXICAN C&Y",42000,30.267605,-97.742984
"268","Austin","N","index72","WHITE LODGING SERVICES CORPORATION",42000,30.267605,-97.742984
"269","Austin","N","index81","XO GROUP INC",85000,30.267605,-97.742984
"270","Austin","N","index81","ENVIRONMENTAL DEFENSE FUND INC",57500,30.267605,-97.742984
"271","Austin","N","index81","TEXAS CASA",55786,30.267605,-97.742984
"272","Austin","N","index81","THE DIOCESE OF CHURCHES FOR THE SAKE OF OTHERS",55000,30.267605,-97.742984
"273","Austin","N","index81","GRAMEEN AMERICA INC",49440,30.267605,-97.742984
"274","Austin","N","index92","CENTENE COMPANY OF TEXAS LP",75380,30.267605,-97.742984
"275","Austin","N","index92","THE CITY OF AUSTIN",62920,30.267605,-97.742984
"276","Austin","N","index92","TEXAS PUBLIC FINANCE AUTHORITY",60000,30.267605,-97.742984
"277","Austin","N","index92","OFFICE OF CAPITAL&FORENSIC WRITS",50000,30.267605,-97.742984
"278","Baltimore","N","index22","BALTIMORE GAS&ELECTRIC AN EXELON COMPANY",96689,39.290585,-76.609264
"279","Baltimore","N","index22","CONSTELLATION NEWENERGY INC",91821.5,39.290585,-76.609264
"280","Baltimore","N","index22","EXELON GENERATION COMPANY LLC",88837,39.290585,-76.609264
"281","Baltimore","N","index22","EXELON BUSINESS SERVICES COMPANY LLC",87500,39.290585,-76.609264
"282","Baltimore","N","index22","CONSTELLATION POWER SOURCE GENERATION",70158,39.290585,-76.609264
"283","Baltimore","N","index23","CH2M HILL INC",131500,39.290585,-76.609264
"284","Baltimore","N","index23","A. MORTON THOMAS&ASSOCIATES INC",70000,39.290585,-76.609264
"285","Baltimore","N","index23","HABITAT FOR HUMANITY OF THE CHESAPEAKE",63006.25,39.290585,-76.609264
"286","Baltimore","N","index23","ARCHER WESTERN CONSTRUCTION COMPANY",57429,39.290585,-76.609264
"287","Baltimore","N","index23","TURNER CONSTRUCTION COMPANY",57429,39.290585,-76.609264
"288","Baltimore","N","index31","ADCOR INDUSTRIES INC",130000,39.290585,-76.609264
"289","Baltimore","N","index31","PHILIPS ELECTRONICS NORTH AMERICA CORPORATION",115000,39.290585,-76.609264
"290","Baltimore","N","index31","THE ESAB GROUP INC",88878,39.290585,-76.609264
"291","Baltimore","N","index31","P&ORA JEWELRY LLC",85000,39.290585,-76.609264
"292","Baltimore","N","index31","AMERICAN SUGAR REFINING INC",82500,39.290585,-76.609264
"293","Baltimore","N","index42","LUPIN PHARMACEUTICALS INC",115000,39.290585,-76.609264
"294","Baltimore","N","index42","UNDER ARMOUR INC",81500,39.290585,-76.609264
"295","Baltimore","N","index42","CAITEC CORPORATION",39000,39.290585,-76.609264
"296","Baltimore","N","index44","AMAZON.COM.DEDC LLC",115000,39.290585,-76.609264
"297","Baltimore","N","index44","NORTH EAST DRUGS LLC",115000,39.290585,-76.609264
"298","Baltimore","N","index44","REMEDI SENIORCARE HOLDING CORPORATION",114338,39.290585,-76.609264
"299","Baltimore","N","index44","CARE ONE PHARMACY LLC",101920,39.290585,-76.609264
"300","Baltimore","N","index44","GLOBAL TRADING UNLIMITED INC",46738,39.290585,-76.609264
"301","Baltimore","N","index48","C.STEINWEG (BALTIMORE) INC",39000,39.290585,-76.609264
"302","Baltimore","N","index51","14 W. ADMINISTRATIVE SERVICES LLC",102500,39.290585,-76.609264
"303","Baltimore","N","index51","AOL ADVERTISING INC",90800,39.290585,-76.609264
