"","city","dependent","industry","employer_name","median_wage","lat","lon"
"95","Arlington","N","index71","SUNSET POOL INC",60000,38.89051,-77.086294
"96","Arlington","N","index72","PETER CHANG ONE LLC",57512,38.89051,-77.086294
"97","Arlington","N","index72","S + H RESTAURANTS",39000,38.89051,-77.086294
"98","Arlington","N","index81","AMERICAN ASSOCIATION OF MOTOR VEHICLE ADMINISTRATION",106000,38.89051,-77.086294
"99","Arlington","N","index81","AMERICAN ASSOCIATION OF MOTOR VEHICLE ADMINISTRATORS",104000.08,38.89051,-77.086294
"100","Arlington","N","index81","EVOLENT HEALTH LLC",1e+05,38.89051,-77.086294
"101","Arlington","N","index81","RARE INC",95000,38.89051,-77.086294
"102","Arlington","N","index81","RARE",90000,38.89051,-77.086294
"103","Arlington","N","index92","MANAGEMENT SCIENCES FOR HEALTH INC",122866,38.89051,-77.086294
"104","Arlington","N","index92","JSI RESEARCH&TRAINING INSTITUTE INC",120000,38.89051,-77.086294
"105","Arlington","N","index92","NORTH CENTRAL TEXAS COUNCIL OF GOVERNMENTS",64474.07,38.89051,-77.086294
"106","Arlington","N","index92","ARLINGTON COUNTY GOVERNMENT",45822.4,38.89051,-77.086294
"107","Atlanta","N","index21","CINER RESOURCES CORPORATION",130000,33.748315,-84.391109
"108","Atlanta","N","index21","OCI ENTERPRISES INC",77369.6,33.748315,-84.391109
"109","Atlanta","N","index22","ABB ENTERPRISE SOFTWARE INC",102990,33.748315,-84.391109
"110","Atlanta","N","index22","ALSTOM SIGNALING INC",75358,33.748315,-84.391109
"111","Atlanta","N","index22","KEMIRA CHEMICALS INC",67922,33.748315,-84.391109
"112","Atlanta","N","index22","CLYDE BERGEMANN POWER GROUP AMERICAS INC",58094,33.748315,-84.391109
"113","Atlanta","N","index22","SOUTHERN COMPANY SERVICES INC",56952,33.748315,-84.391109
"114","Atlanta","N","index23","THYSSENKRUPP ELEVATOR",112634.58,33.748315,-84.391109
"115","Atlanta","N","index23","NORTH PERIMETER CONTRACTORS LLC",92000,33.748315,-84.391109
"116","Atlanta","N","index23","FRAZIER SERVICE COMPANY",89586,33.748315,-84.391109
"117","Atlanta","N","index23","BEAZER GENERAL SERVICES INC",79001,33.748315,-84.391109
"118","Atlanta","N","index23","2000 CONCRETE LLC",76232,33.748315,-84.391109
"119","Atlanta","N","index31","HEINEKEN USA INC",163090,33.748315,-84.391109
"120","Atlanta","N","index31","GENERAL ELECTRIC INTERNATIONAL INC",145000,33.748315,-84.391109
"121","Atlanta","N","index31","AVID TECHNOLOGY INC",135950,33.748315,-84.391109
"122","Atlanta","N","index31","RHEEM MANUFACTURING COMPANY",125129,33.748315,-84.391109
"123","Atlanta","N","index31","SPG INTERNATIONAL LLC",125000,33.748315,-84.391109
"124","Atlanta","N","index42","CHARTA GLOBAL INC",264000,33.748315,-84.391109
"125","Atlanta","N","index42","EMPIRE DISTRIBUTORS INC",135000,33.748315,-84.391109
"126","Atlanta","N","index42","HD SUPPLY INC",126000,33.748315,-84.391109
"127","Atlanta","N","index42","COX AUTOMOTIVE CORPORATE SERVICES, LLC",120000,33.748315,-84.391109
"128","Atlanta","N","index42","MANHEIM REMARKETING INC",115000,33.748315,-84.391109
"129","Atlanta","N","index44","AMAZON WEB SERVICES INC",140000,33.748315,-84.391109
"130","Atlanta","N","index44","AMAZON WEB SEERVICES INC",130000,33.748315,-84.391109
"131","Atlanta","N","index44","EXPRESS FOOD&PHARMACY INVESTMENTS LLC",120000,33.748315,-84.391109
"132","Atlanta","N","index44","EXPRESS FOOD&PHARMACY LLC",120000,33.748315,-84.391109
"133","Atlanta","N","index44","HOME DEPOT USA INC",113300,33.748315,-84.391109
"134","Atlanta","N","index48","DELTA AIR LINES INC",105000,33.748315,-84.391109
"135","Atlanta","N","index48","NATIONAL RAILROAD PASSENGER CORPORATION",1e+05,33.748315,-84.391109
"136","Atlanta","N","index48","AMERICOLD LOGISTICS LLC",89500,33.748315,-84.391109
"137","Atlanta","N","index48","AFS LOGISTICS LLC.",67434,33.748315,-84.391109
"138","Atlanta","N","index48","AFS LOGISTICS L.L.C.",55869,33.748315,-84.391109
"139","Atlanta","N","index51","AT&T SERVICES. INC",148125,33.748315,-84.391109
"140","Atlanta","N","index51","ROADIE INC",140000,33.748315,-84.391109
"141","Atlanta","N","index51","CHEETAH DIGITAL INC",131955.2,33.748315,-84.391109
"142","Atlanta","N","index51","AT&T DIGITAL LIFE INC",125000,33.748315,-84.391109
"143","Atlanta","N","index51","UPGUARD INC",122533,33.748315,-84.391109
"144","Atlanta","N","index52","TWO SIGMA INVESTMENTS LP",189000,33.748315,-84.391109
"145","Atlanta","N","index52","INVESCO GROUP SERVICES INC",166000,33.748315,-84.391109
"146","Atlanta","N","index52","GREENSKY LLC",165000,33.748315,-84.391109
"147","Atlanta","N","index52","ZELIS NETWORK SOLUTIONS LLC",160000,33.748315,-84.391109
"148","Atlanta","N","index52","NEUBERGER BERMAN GROUP LLC",155000,33.748315,-84.391109
"149","Atlanta","N","index53","REAL ESTATE MANAGEMENT SERVICE GROUP LLC",162500,33.748315,-84.391109
"150","Atlanta","N","index53","ALTISOURCE SOLUTIONS INC",136000,33.748315,-84.391109
"151","Atlanta","N","index53","AARONS INC",125000,33.748315,-84.391109
"152","Atlanta","N","index53","ZILLOW INC",97593.5,33.748315,-84.391109
"153","Atlanta","N","index53","CBRE INC",87750,33.748315,-84.391109
"154","Atlanta","N","index54","APPLICATION DEVELOPMENT RESOURCES INC",2e+05,33.748315,-84.391109
"155","Atlanta","N","index54","TOWERS WATSON DELAWARE INC",185798,33.748315,-84.391109
"156","Atlanta","N","index54","EVERSHEDS SUTHERL& (US) LLP",180000,33.748315,-84.391109
"157","Atlanta","N","index54","AVATA INC",160000,33.748315,-84.391109
"158","Atlanta","N","index54","WEST PHYSICS CONSULTING",152500,33.748315,-84.391109
"159","Atlanta","N","index55","HONEYWELL INTERNATIONAL INC",117500,33.748315,-84.391109
"160","Atlanta","N","index55","WEBMD LLC",104100,33.748315,-84.391109
"161","Atlanta","N","index55","RAILCAR MANAGEMENT LLC",90000,33.748315,-84.391109
"162","Atlanta","N","index55","SUPERIOR ESSEX INC",86800,33.748315,-84.391109
"163","Atlanta","N","index55","COX ENTERPRISES INC",58510,33.748315,-84.391109
"164","Atlanta","N","index56","PARKMOBILE USA INC",120000,33.748315,-84.391109
"165","Atlanta","N","index56","R&STAD GENERAL PARTNER (US) LLC",104888.79,33.748315,-84.391109
"166","Atlanta","N","index56","BCD TRAVEL USA LLC",102514.13,33.748315,-84.391109
"167","Atlanta","N","index56","MATRIX RESOURCES INC",102500,33.748315,-84.391109
"168","Atlanta","N","index56","R&STAD PROFESSIONALS US L.P.",95451,33.748315,-84.391109
"169","Atlanta","N","index61","BRIGHTBYTES INC",115000,33.748315,-84.391109
"170","Atlanta","N","index61","W.M. RICE UNIVERSITY",89301,33.748315,-84.391109
"171","Atlanta","N","index61","TROY UNIVERSITY",80164.03,33.748315,-84.391109
"172","Atlanta","N","index61","GEORGIA INSTITUTE OF TECHNOLOGY",65291,33.748315,-84.391109
"173","Atlanta","N","index61","ATLANTA INTERNATIONAL SCHOOL",65000,33.748315,-84.391109
"174","Atlanta","N","index62","WELLSTAR MEDICAL GROUP LLC",4e+05,33.748315,-84.391109
"175","Atlanta","N","index62","UHS OF PEACHFORD",225000,33.748315,-84.391109
"176","Atlanta","N","index62","AMEN CLINICS INC",2e+05,33.748315,-84.391109
"177","Atlanta","N","index62","NORTHSIDE HOSPITAL INC",2e+05,33.748315,-84.391109
"178","Atlanta","N","index62","LAUREATE MEDICAL GROUP AT NORTHSIDE LLC",150592,33.748315,-84.391109
"179","Atlanta","N","index71","IGT GLOBAL SOLUTIONS CORPORATION",93000,33.748315,-84.391109
"180","Atlanta","N","index71","BLAST IT INC",62500,33.748315,-84.391109
"181","Atlanta","N","index71","SOURCE FITNESS MANAGEMENT LLC",53976,33.748315,-84.391109
"182","Atlanta","N","index72","POPEYES LOUISIANA KITCHEN INC",130000,33.748315,-84.391109
"183","Atlanta","N","index72","HOSPITALITY VENTURES MANAGEMENT GROUP",109238.06,33.748315,-84.391109
"184","Atlanta","N","index72","CAJUN OPERATING COMPANY",103900,33.748315,-84.391109
"185","Atlanta","N","index72","MARRIOTT INTERNATIONAL INC",95000,33.748315,-84.391109
"186","Atlanta","N","index72","SIX CONTINENTS HOTELS INC",60650,33.748315,-84.391109
"187","Atlanta","N","index81","COX AUTOMOTIVE CORPORATE SERVICES LLC",130000,33.748315,-84.391109
"188","Atlanta","N","index81","TURKISH AMERICAN CHAMBER OF COMMERCE OF THE SOUTHEAST OF US",125008,33.748315,-84.391109
"189","Atlanta","N","index81","THE ARTHRITIS FOUNDATION INC",116501,33.748315,-84.391109
"190","Atlanta","N","index81","&REW J YOUNG FOUNDATION INC",109200,33.748315,-84.391109
"191","Atlanta","N","index81","AMERICAN CANCER SOCIETY INC",109000,33.748315,-84.391109
"192","Atlanta","N","index92","GEORGIA STATE BOARD OF WORKERS' COMPENSATION",73600,33.748315,-84.391109
"193","Atlanta","N","index92","RUBICON GLOBAL HOLDINGS LLC",72000,33.748315,-84.391109
"194","Atlanta","N","index92","EAGLE MEDICAL SERVICES LLC",60091,33.748315,-84.391109
"195","Atlanta","N","index92","KENT EDUCATION COMPANY",58750,33.748315,-84.391109
"196","Atlanta","N","index92","MATHER ECONOMICS LLC",57000,33.748315,-84.391109
"197","Austin","N","index11","AMAZON FULFILLMENT SERVICES INC",151000,30.267605,-97.742984
"198","Austin","N","index11","ATLANTIS FOODS LLC",90000,30.267605,-97.742984
"199","Austin","N","index11","ORGANIPONIC INC",72000,30.267605,-97.742984
"200","Austin","N","index21","STATOIL GULF SERVICES LLC",118000,30.267605,-97.742984
"201","Austin","N","index21","DRILLING INFO INC",1e+05,30.267605,-97.742984
"202","Austin","N","index21","DRILLINGINFO INC",83000,30.267605,-97.742984
"203","Austin","N","index22","CROSS TEXAS TRANSMISSION LLC",116000,30.267605,-97.742984
"204","Austin","N","index22","LOWER COLORADO RIVER AUTHORITY",108880.64,30.267605,-97.742984
"205","Austin","N","index22","EC&R SERVICES LLC",80601.5,30.267605,-97.742984
"206","Austin","N","index23","FOOTYBOOTS LLC",150000,30.267605,-97.742984
"207","Austin","N","index23","CH2M HILL INC",120000,30.267605,-97.742984
"208","Austin","N","index23","CINTRA US SERVICES LLC",115000,30.267605,-97.742984
"209","Austin","N","index23","FERROVIAL HOLDING US CORP.",105000,30.267605,-97.742984
"210","Austin","N","index23","PELOTON L& SOLUTIONS",93000,30.267605,-97.742984
"211","Austin","N","index31","SHUTTERFLY INC",183500,30.267605,-97.742984
"212","Austin","N","index31","CENTAUR TECHNOLOGY INC",175000,30.267605,-97.742984
"213","Austin","N","index31","NEOLOGY INC",162000,30.267605,-97.742984
"214","Austin","N","index31","RFMICRON INC",155000,30.267605,-97.742984
"215","Austin","N","index31","BIOO SCIENTIFIC CORPORATION",153234,30.267605,-97.742984
"216","Austin","N","index42","DELL MARKETING L.P.",115457,30.267605,-97.742984
"217","Austin","N","index42","DELL USA L.P.",108600,30.267605,-97.742984
"218","Austin","N","index42","DELL PRODUCTS L.P.",1e+05,30.267605,-97.742984
"219","Austin","N","index42","WYSE TECHNOLOGY L.L.C.",1e+05,30.267605,-97.742984
"220","Austin","N","index42","AUTOTRADER.COM INC",95000,30.267605,-97.742984
"221","Austin","N","index44","HOME DEPOT PRODUCT AUTHORITY LLC",135065,30.267605,-97.742984
"222","Austin","N","index44","AMAZON FULFILLMENT SERVICES INC",132500,30.267605,-97.742984
"223","Austin","N","index44","AMAZON CORPORATE LLC",125050,30.267605,-97.742984
"224","Austin","N","index44","SOUTH AUSTIN HEALTHCARE COMPANY",125000,30.267605,-97.742984
"225","Austin","N","index44","AMAZON WEB SERVICES INC",120000,30.267605,-97.742984
"226","Austin","N","index44","PAYPAL DATA SERVICES INC",120000,30.267605,-97.742984
"227","Austin","N","index48","MOOVEL NORTH AMERICA LLC",1e+05,30.267605,-97.742984
"228","Austin","N","index48","NEWGISTICS INC",84000,30.267605,-97.742984
"229","Austin","N","index48","BURPY INC",69389,30.267605,-97.742984
"230","Austin","N","index51","ROSETTA STONE LTD.",179317,30.267605,-97.742984
"231","Austin","N","index51","PING IDENTITY CORPORATION",155000,30.267605,-97.742984
"232","Austin","N","index51","BLOOMBERG LP",149500,30.267605,-97.742984
"233","Austin","N","index51","MESSAGE.IO INC",145000,30.267605,-97.742984
"234","Austin","N","index51","LITHIUM TECHNOLOGIES INC",142000,30.267605,-97.742984
"235","Austin","N","index52","VIRTU AMERICAS LLC",2e+05,30.267605,-97.742984
"236","Austin","N","index52","THE PNC FINANCIAL SERVICES GROUP INC",170000,30.267605,-97.742984
"237","Austin","N","index52","VAN DEN BERG MANAGEMENT I INC",150000,30.267605,-97.742984
"238","Austin","N","index52","VIRTU FINANCIAL OPERATING LLC",150000,30.267605,-97.742984
"239","Austin","N","index52","TEXAS MUNICIPAL LEAGUE INTERGOVERNMENTAL RISK POOL",137374,30.267605,-97.742984
"240","Austin","N","index53","AERO CAPITAL SOLUTIONS INC",260000,30.267605,-97.742984
"241","Austin","N","index53","BLUE MOON SOFTWARE INC",110000,30.267605,-97.742984
"242","Austin","N","index53","DAVID E. JONES&ASSOCIATES",105000,30.267605,-97.742984
"243","Austin","N","index53","CHW-GP LLC",1e+05,30.267605,-97.742984
"244","Austin","N","index53","CORT BUSINESS SERVICES CORPORATION",92181,30.267605,-97.742984
"245","Austin","N","index54","BAKER BOTTS LLP",2e+05,30.267605,-97.742984
"246","Austin","N","index54","MYFINANCE INC",190000,30.267605,-97.742984
"247","Austin","N","index54","THE WEISSCOMM GROUP LTD",184392,30.267605,-97.742984
"248","Austin","N","index54","TWILIO INC",166000,30.267605,-97.742984
"249","Austin","N","index54","GERSON LEHRMAN GROUP INC",162500,30.267605,-97.742984
"250","Austin","N","index56","ISYMMETRY INC",115440,30.267605,-97.742984
"251","Austin","N","index56","TRINET HR CORPORATION",115440,30.267605,-97.742984
"252","Austin","N","index56","AMAZING.COM",113300,30.267605,-97.742984
"253","Austin","N","index56","SERENOVA LLC",103043,30.267605,-97.742984
"254","Austin","N","index56","TRINET HR IIIINC",102274,30.267605,-97.742984
"255","Austin","N","index61","MAYO CLINIC",280000,30.267605,-97.742984
"256","Austin","N","index61","NCS PEARSON INC",84531,30.267605,-97.742984
"257","Austin","N","index61","ST. EDWARD'S UNIVERSITY",68000,30.267605,-97.742984
"258","Austin","N","index61","THE UNIVERSITY OF TEXAS AT AUSTIN",60935,30.267605,-97.742984
"259","Austin","N","index61","ALLIANCE ABROAD GROUP",60000,30.267605,-97.742984
"260","Austin","N","index61","LEARNBEYOND INC",60000,30.267605,-97.742984
"261","Austin","N","index62","CENTRAL TEXAS COMMUNITY HEALTH CENTERS",175000,30.267605,-97.742984
"262","Austin","N","index62","ACCESS DENTAL OF WILLIAM CANNON PA",156000,30.267605,-97.742984
"263","Austin","N","index62","LEAD MANAGEMENT PC",125551,30.267605,-97.742984
"264","Austin","N","index62","MARC AMSILI D.D.S., P.A.",1e+05,30.267605,-97.742984
"265","Austin","N","index62","FRESENIUS HEALTH PARTNERS CARE SYSTEMS INC, A FRESENIUS MEDICAL CARE",74997.6,30.267605,-97.742984
"266","Austin","N","index71","IGT GLOBAL SOLUTIONS CORPORATION",95000,30.267605,-97.742984
"267","Austin","N","index71","SXSW LLC",62400,30.267605,-97.742984
"268","Austin","N","index72","WHITE LODGING SERVICES CORPORATION",42000,30.267605,-97.742984
"269","Austin","N","index81","GREATER AUSTIN MERCHANTS COOPERATIVE ASSOCIATION",76500,30.267605,-97.742984
"270","Austin","N","index81","STEALTH POWER LLC",70741,30.267605,-97.742984
"271","Austin","N","index81","GRAMEEN AMERICA INC",49440,30.267605,-97.742984
"272","Austin","N","index81","THE LIVESTRONG FOUNDATION",48000,30.267605,-97.742984
"273","Austin","N","index81","UNITED STATES BUSINESS COUNCIL FOR SUSTAINABLE DEVELOPMENT",46000,30.267605,-97.742984
"274","Austin","N","index92","TEXAS PUBLIC FINANCE AUTHORITY",72000,30.267605,-97.742984
"275","Austin","N","index92","TEXAS HEALTH INSTITUTE",70000,30.267605,-97.742984
"276","Austin","N","index92","CENTENE COMPANY OF TEXAS LP",63000,30.267605,-97.742984
"277","Austin","N","index92","OFFICE OF CAPITAL&FORENSIC WRITS",50000,30.267605,-97.742984
"278","Austin","N","index92","A GLIMMER OF HOPE FOUNDATION",38000,30.267605,-97.742984
"279","Baltimore","N","index22","EXELON GENERATION COMPANY LLC",92000,39.290585,-76.609264
"280","Baltimore","N","index22","EXELON BUSINESS SERVICES COMPANY LLC",86507,39.290585,-76.609264
"281","Baltimore","N","index22","CONSTELLATION NEWENERGY INC, AN EXELON COMPANY",78832,39.290585,-76.609264
"282","Baltimore","N","index22","CONSTELLATION NEWENERGY INC",76083,39.290585,-76.609264
"283","Baltimore","N","index22","CONSTELLATION POWER SOURCE GENERATION AN EXELON COMPANY",65437,39.290585,-76.609264
"284","Baltimore","N","index23","THE BOZZUTO GROUP",80558,39.290585,-76.609264
"285","Baltimore","N","index23","WILLIAMS SCOTSMAN INC",74000,39.290585,-76.609264
"286","Baltimore","N","index23","TRISON CONSTRUCTION INC",58000,39.290585,-76.609264
"287","Baltimore","N","index23","ALPHA CORPORATION",57512,39.290585,-76.609264
"288","Baltimore","N","index23","TURNER CONSTRUCTION COMPANY",57512,39.290585,-76.609264
"289","Baltimore","N","index31","DANFOSS LLC",129221.5,39.290585,-76.609264
"290","Baltimore","N","index31","CONSTELLIUM ROLLED PRODUCTS RAVENSWOOD LLC",120000,39.290585,-76.609264
"291","Baltimore","N","index31","PHILIPS NORTH AMERICA LLC",116150,39.290585,-76.609264
"292","Baltimore","N","index31","THE ESAB GROUP INC",96699,39.290585,-76.609264
"293","Baltimore","N","index31","PHILIPS ELECTRONICS NORTH AMERICA CORPORATION",95500,39.290585,-76.609264
"294","Baltimore","N","index42","P&ORA JEWELRY LLC",160000,39.290585,-76.609264
"295","Baltimore","N","index42","LUPIN PHARMACEUTICALS INC",117520.08,39.290585,-76.609264
"296","Baltimore","N","index42","UNDER ARMOUR INC",90000,39.290585,-76.609264
"297","Baltimore","N","index42","SAVAL FOODS CORPORATION",80000,39.290585,-76.609264
"298","Baltimore","N","index42","CAITEC CORPORATION",56389,39.290585,-76.609264
"299","Baltimore","N","index44","KMART CORPORATION",159500,39.290585,-76.609264
"300","Baltimore","N","index44","S&R PHARMACY LLC",125000,39.290585,-76.609264
"301","Baltimore","N","index44","AMAZON.COM.DEDC LLC",105000,39.290585,-76.609264
"302","Baltimore","N","index44","HOUSE OF ARNOLD",76923,39.290585,-76.609264
"303","Baltimore","N","index44","GLOBAL TRADING UNLIMITED INC",53941,39.290585,-76.609264
"304","Baltimore","N","index48","EXPRESS ONE LOGISTICS INC",75000,39.290585,-76.609264
"305","Baltimore","N","index51","14 W ADMINISTRATIVE SERVICES LLC",132042,39.290585,-76.609264
"306","Baltimore","N","index51","14W ADMINISTRATIVE SERVICES LLC",113048,39.290585,-76.609264
